"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","arch_p_lag4","arch_p_lag5","arch_p_lag6","arch_p_lag7","jb_p","dm_p_1","dm_p_2"
"698","2012-11-28/2012-11-29","2012-11-30","ARIMA(2,1,2)",0.00226494978913043,0.00234513361830488,0.00175422719870764,0.00175413408830865,0.930426376449521,0.95798805549408,0.982418344340645,0.903392599839312,0.679777259822288,0.584595275941651,0.703513020777978,0.774935878684088,0,0.50198624127056,3.595108860224e-05
"699","2012-11-29/2012-11-30","2012-12-01","ARIMA(0,1,3)",0.00256504871752463,0.00257713702573849,0.00193465212521713,0.00191951929877933,0.967330836037013,0.872874706325816,0.906309279894978,0.943604489118056,0.132143656958103,0.108401088481516,0.167284845138968,0.175438628689179,3.19744231092045e-14,0.857139433226686,0.200453081834736
"700","2012-11-30/2012-12-01","2012-12-02","ARIMA(0,1,3)",0.00251577443121289,0.00253756912871103,0.00190514796495263,0.0018749432270368,0.996418170314966,0.847215642757888,0.878549169692004,0.882428724345727,0.0407625754041834,0.0162270035109473,0.0279379850166672,0.0229284921663694,0,0.988963245361543,0.0438872822328017
"701","2012-12-01/2012-12-02","2012-12-03","ARIMA(0,1,2)",0.00360235512357471,0.00356448318954263,0.00193768356153904,0.00192290952100763,0.512567133580644,0.656534980112174,0.767777039538385,0.443623708445892,0.276638621419505,0.375622086464576,0.393965762264851,0.505211417658035,0,0.791672009656881,0.671671342482447
"702","2012-12-02/2012-12-03","2012-12-04","ARIMA(0,1,2)",0.00323002738676233,0.00330880409763577,0.00187047689944296,0.00183689152202872,0.898839059932745,0.91008991072501,0.894370460425209,0.899841095670685,0,0,0,0,0,0.964645921086397,0.211830863950825
"703","2012-12-03/2012-12-04","2012-12-05","ARIMA(2,1,2)",0.00241054258428615,0.00238233139945616,0.00186700895058385,0.00179000193512774,0.875446068209528,0.942754010513551,0.968927245389346,0.986767051104431,0,0,0,0,0,0.999820502090738,0.894599273591611
"704","2012-12-04/2012-12-05","2012-12-06","ARIMA(1,1,2)",0.00214577342845312,0.00217893341710943,0.00170757607587156,0.00167771831887881,0.956431246947976,0.963760882556717,0.985774372928096,0.99355082638046,0,0,0,0,0,0.949763459895704,0.039156021418731
"705","2012-12-05/2012-12-06","2012-12-07","ARIMA(3,1,2)",0.00213497893528196,0.00219848834897029,0.00168614054657923,0.00170550369752381,0.999857650987026,0.982070522869566,0.958478810265296,0.98171844997226,0.0062617758647,0.0126549478152013,0.0189029769971608,0.0304424369811586,2.02801160176236e-06,0.123798295059694,0.000283590466319657
"706","2012-12-06/2012-12-07","2012-12-08","ARIMA(1,1,2)",0.00241758377941856,0.00242822911065338,0.00184191865763036,0.00180364413891326,0.940175065446424,0.933725840864855,0.493220941045507,0.548573371263454,0.0368143741006134,0.0580446267179953,0.0859323785791709,0.125213028303545,0.000323793357565161,0.998717839752629,0.190151210062964
"707","2012-12-07/2012-12-08","2012-12-09","ARIMA(4,1,1)",0.00256277124195094,0.00258859675680969,0.00194252766124844,0.0019244931127742,0.999957992320489,0.998730937779444,0.999676261259165,0.844482865806353,0.0126843690297171,0.0218285718473977,0.0398860439704402,0.0360532496487681,0,0.920550757200869,0.0256553913915485
"708","2012-12-08/2012-12-09","2012-12-10","ARIMA(0,0,4) with zero mean",0.00232222325194436,0.00233923236909271,0.00177950055306858,0.00175988813783274,0.999985976695202,0.999076656635752,0.942912543978167,0.972170065567539,0.542314327822169,0.685227824067262,0.667792863909741,0.761014827276797,0,0.98654871601515,0.0288469305201269
"709","2012-12-09/2012-12-10","2012-12-11","ARIMA(1,1,1)",0.00258037050129893,0.00263427958506722,0.00190997651878019,0.00190481709839118,0.308931899490586,0.43271209216419,0.512117629299312,0.619181771136689,0.670302922941732,0.780622684137174,0.828830397205699,0.891215210921505,0,0.623412820915409,0.000944174881451751
"710","2012-12-10/2012-12-11","2012-12-12","ARIMA(0,1,3)",0.00217223475125453,0.00223888649465885,0.00166142137998605,0.00166372116511464,0.706563056295168,0.826724964430705,0.888225977439356,0.93674778903832,0.00834336099451116,0.0116632795745432,1.59730230975264e-06,4.03862173115055e-06,0,0.444912641243799,0.000175258183461792
"711","2012-12-11/2012-12-12","2012-12-13","ARIMA(0,1,2)",0.00217162408175199,0.00222565540420429,0.00170516682457928,0.00170401431502447,0.646565061419277,0.761389233465569,0.84994716020153,0.889228889066628,0.00142582610555986,0.00193039525231631,7.57857637090353e-07,1.35307455462197e-06,0,0.528300486442322,0.00168201698440591
"712","2012-12-12/2012-12-13","2012-12-14","ARIMA(0,1,2)",0.00209249916728035,0.00215182500624337,0.00157577846169292,0.00157120597426068,0.92596388369098,0.968755221508354,0.759819643102287,0.73744417692525,0.582627449414706,0.665338275291703,0.754112007016534,0.813459001674103,6.66133814775094e-16,0.608331945486107,0.00101478427184799
"713","2012-12-13/2012-12-14","2012-12-15","ARIMA(1,1,2)",0.00251557927540303,0.00253640647919101,0.00193717804456116,0.00187961651287761,0.933112200610459,0.946188335134396,0.16517916857999,0.190779494724983,0.107637476616555,0.141756282747878,0.152469838977039,0.222053891905332,0,0.99998690339134,0.0603076310281109
"714","2012-12-14/2012-12-15","2012-12-16","ARIMA(0,1,2)",0.00290645384754497,0.00293753306676072,0.00227146366180348,0.00224305996480424,0.704993132248451,0.608649956697066,0.26556067815438,0.34008646551329,0.00139386544899267,0.00167477098163438,0.00298407174330662,0.00589562811249544,0,0.979263731735486,0.0107154512327196
"715","2012-12-15/2012-12-16","2012-12-17","ARIMA(0,1,1)",0.00247500116489878,0.00252858835766194,0.00193484445242109,0.00193698413920207,6.64426358376602e-09,2.22995233389867e-09,1.74190784019146e-09,1.17077680883426e-10,1.39024169953927e-09,2.28535745883107e-10,4.53096227204242e-10,1.39430211820724e-09,0,0.447566933838092,0.0114385068818685
"716","2012-12-16/2012-12-17","2012-12-18","ARIMA(0,1,2)",0.00240956197914538,0.00246228843677558,0.00185870084679907,0.00185725702313965,0.468490329315133,0.567174013503954,0.467972097049502,0.0878366758778077,1.97575149574192e-08,1.81935366772024e-09,5.75016811943385e-09,1.05833651842246e-08,0,0.535521696892797,0.000847873155164957
"717","2012-12-17/2012-12-18","2012-12-19","ARIMA(0,1,2)",0.0025005966683753,0.00255353929853345,0.00193452647950552,0.00192668926655857,0.561375427575359,0.331572472329222,0.44374518088459,0.550953586646837,0.571824696613922,0.709676026422815,0.810650431642085,0.881449011201101,1.88737914186277e-15,0.672479197402791,0.00334350569198262
"718","2012-12-18/2012-12-19","2012-12-20","ARIMA(2,1,3)",0.0025461536044045,0.002600330595302,0.00195318087017695,0.00194509848428414,0.850512116441245,0.424066371998499,0.511651441671947,0.626989201816683,0.890655663186015,0.950548685113922,0.968385316955137,0.892351277353351,1.11022302462516e-16,0.691521519585701,0.000969222504452775
"719","2012-12-19/2012-12-20","2012-12-21","ARIMA(0,1,2)",0.00240158443555232,0.00244501538568702,0.00181979432797651,0.0018100616242117,0.663534442260727,0.121593347474769,0.0458029667394688,0.0355923357332734,0.464302895788723,0.275184372727736,0.124960953532283,0.184064601688309,0,0.719691535391216,0.0237382973201148
"720","2012-12-20/2012-12-21","2012-12-22","ARIMA(0,1,3)",0.00250112341943691,0.00252895425069497,0.00188700300487127,0.00184431533581276,0.829632663597997,0.877044406570843,0.523839353331266,0.631249186188055,0.0291060917634449,0.0208382699274676,0.0209411855617369,0.0156329296193853,0,0.999412070499592,0.0165786887143162
"721","2012-12-21/2012-12-22","2012-12-23","ARIMA(0,1,2)",0.002529158329065,0.00257399979262564,0.00185160125557627,0.00180608643777176,0.307043958177506,0.432214277221485,0.393792425234236,0.330763764321848,0.000587394548905662,0.00136960372663342,0.00287428497120235,0.0029155974764542,0,0.999488428981347,0.0006343744140099
"722","2012-12-22/2012-12-23","2012-12-24","ARIMA(1,1,1)",0.00256781715342135,0.00262125998284647,0.00191713983991002,0.00188340575191738,0.828443617519699,0.895505702697025,0.220158230073091,0.262240136047974,1.18122120640329e-06,3.64599024382795e-06,9.32278939047571e-06,1.50307256947535e-05,0,0.988686552475521,0.000272095961577035
"723","2012-12-23/2012-12-24","2012-12-25","ARIMA(2,1,3)",0.00291716620512491,0.00295549628650281,0.00214252054887059,0.002098535867689,0.915748733068409,0.80480537871991,0.722971275172195,0.725456223284026,0.00177765850591705,0.0038012616944616,0.00759965320449407,0.00436902945968132,0,0.996727214182116,0.013357330243209
"724","2012-12-24/2012-12-25","2012-12-26","ARIMA(2,0,2) with zero mean",0.00289074300348726,0.00290840143701457,0.00214472008900061,0.00208280873187231,0.995537593931394,0.876884337927482,0.920372433808961,0.87658429327854,0.000984592566958931,0.00204350834495381,0.00440297760639818,0.00823105509807387,0,0.999993223478804,0.120351984996997
"725","2012-12-25/2012-12-26","2012-12-27","ARIMA(1,0,1) with zero mean",0.00268814676712143,0.00269128585227669,0.00200151872877698,0.00194741196783127,0.960148110572095,0.60971022535577,0.643920692141611,0.741485869044219,0.016211931096905,0.0286396731835913,0.0509249489996382,0.0830495063060762,0,0.999999948450526,0.386222090514321
"726","2012-12-26/2012-12-27","2012-12-28","ARIMA(3,1,2)",0.00264333686561736,0.00267852215938931,0.00204391296811023,0.00201594075661289,0.862223396772643,0.9327941632457,0.477435396183376,0.595100465992555,0.0444818841213923,0.0519257977562075,0.0296456022454828,0.0511820581413049,0,0.96463482909189,0.0236800807725
"727","2012-12-27/2012-12-28","2012-12-29","ARIMA(2,1,2)",0.00271009542802627,0.00273554366319357,0.00206378480087258,0.00202440427894419,0.857912472247986,0.605643575221083,0.451011001818213,0.451477886218918,0.326923752701693,0.408678989251241,0.138076053024979,0.194239053760561,0,0.998225553816414,0.0289126134485952
"728","2012-12-28/2012-12-29","2012-12-30","ARIMA(0,1,2)",0.00277719985325981,0.00281067729209828,0.00203969246695476,0.00202104417595144,0.530940864647615,0.586157962807743,0.552708666497629,0.632329194329816,0.000123490449452035,0.000214063199252768,0.000505282864538437,0.000986754610177054,0,0.908376658113797,0.0242405058734015
"729","2012-12-29/2012-12-30","2012-12-31","ARIMA(0,1,1)",0.00272711850591031,0.00273650834566895,0.00200293003997701,0.00195324913974509,3.89986254989427e-06,6.78465255754546e-07,2.32720595683134e-07,5.78622651792315e-07,1.8403114254717e-08,6.42282161900098e-08,9.94331020853778e-08,8.79079466997723e-08,0,0.999998667583595,0.200766057864536
"730","2012-12-30/2012-12-31","2013-01-01","ARIMA(0,1,1)",0.00299781746077138,0.0030130691896065,0.00221919122737831,0.00217493424580121,0.000575767426342466,2.16597679658648e-06,4.83121500804984e-07,5.33071239816607e-07,0.0795333827747595,0.0918016603158326,0.130527596315571,0.0263658293822523,0,0.999881127473777,0.109439434160667
"731","2012-12-31/2013-01-01","2013-01-02","ARIMA(5,0,0) with zero mean",0.00253009048308183,0.00253561109293615,0.00190642126620412,0.00187517009907135,0.999988166960769,0.999999351857393,0.998955696117907,0.985177800755063,0.000497800367719181,0.000286198640530477,0.000671071829473013,0.00144255712549257,0,0.999976473255031,0.248411344576022
"732","2013-01-01/2013-01-02","2013-01-03","ARIMA(0,1,2)",0.00249979624689814,0.0025322308640762,0.00186432410797939,0.00183023588826098,0.809367639364853,0.884176117960817,0.765741379705633,0.834474547165486,1.27456478293819e-06,3.15363897329668e-07,9.14556674280753e-07,1.04808910250664e-06,0,0.96891967478027,0.0537359666673274
"733","2013-01-02/2013-01-03","2013-01-04","ARIMA(0,1,1)",0.00243644035337494,0.00249464012338686,0.00182743568335853,0.00179972982592035,0.316385547955949,0.381269414579593,0.167949673500584,0.238827281097441,2.73907329906287e-06,6.63522191057808e-06,3.57300767195312e-06,8.70318050150143e-06,0,0.94707761927099,0.00129852746550053
"734","2013-01-03/2013-01-04","2013-01-05","ARIMA(0,1,1)",0.00275468846584026,0.00277318385010032,0.00211342900201091,0.00207981598064703,0.464159054706467,0.57106391685457,0.0511170487162023,0.084285877080337,1.05143484463444e-06,2.38958998444172e-06,4.00194195915304e-06,5.6161949382183e-06,0,0.977116284604483,0.239444641915626
"735","2013-01-04/2013-01-05","2013-01-06","ARIMA(0,1,2)",0.00284066642653395,0.00287959831773053,0.00217507837004024,0.00215220001291102,0.816034207753174,0.877458861286476,0.308153019284911,0.390770115888623,0.485304173062961,0.306102144106908,0.323911931108661,0.409253250236863,0,0.94532543986928,0.00344081618235458
"736","2013-01-05/2013-01-06","2013-01-07","ARIMA(3,1,2)",0.00257982513577563,0.00264513716658752,0.00195088941807046,0.00195319446022301,0.855215330787211,0.887563564179037,0.847405563843383,0.653147235351854,0.0228775926472323,0.0190646023119568,0.0267188998165332,0.0383871648285531,1.4432899320127e-15,0.458150094643426,0.0884940518316066
"737","2013-01-06/2013-01-07","2013-01-08","ARIMA(3,1,2)",0.00249412868436026,0.0025655443216897,0.00193197887233183,0.00191225005961132,0.635821469151971,0.588422725928585,0.669184906898405,0.686360324945297,2.49227000148622e-08,8.29806844349079e-08,2.33225753931698e-07,5.41108499119147e-07,0,0.851163339453183,0.000267963772736075
"738","2013-01-07/2013-01-08","2013-01-09","ARIMA(2,1,2)",0.00241240876669449,0.00248347377355732,0.00184978327227315,0.00185729369177608,0.791002055604878,0.604657895371915,0.323744299405173,0.351590266512172,0.0936058070588944,0.121566391791936,0.147746602868748,0.131395990537783,0,0.350697443117414,0.000633153486293947
"739","2013-01-08/2013-01-09","2013-01-10","ARIMA(1,1,3)",0.00235428611772985,0.00242604808655361,0.00182606296605465,0.00182234073576453,0.674948860998286,0.714766834402157,0.656283876513925,0.752039495686382,0.00719734695919216,0.00147845156264614,0.00055622028514124,6.99074636941743e-05,0,0.580188959762903,0.000133951677042083
"740","2013-01-09/2013-01-10","2013-01-11","ARIMA(0,1,3)",0.0023288177699377,0.00239357404672025,0.00179837838095535,0.00179373416133782,0.791282608121912,0.0562916880357456,0.0951819403094238,0.111773413636909,0.129312819166509,0.210424254695275,0.297572733148294,0.371534709245481,0,0.603202009346163,0.00042480188581456
"741","2013-01-10/2013-01-11","2013-01-12","ARIMA(0,1,2)",0.00265912812573951,0.0026665082133206,0.00203085767936258,0.00199797307093964,0.974457255615927,0.469613889470124,0.463800693673454,0.521295712429788,0.0355902601948987,0.067037773580472,0.0760233104856357,0.116572218176553,0,0.994916008540825,0.287784954340167
"742","2013-01-11/2013-01-12","2013-01-13","ARIMA(0,1,2)",0.00271332840311924,0.00272971924401756,0.00205078117665228,0.00202476070964843,0.594535937809718,0.633492975040065,0.619965536548426,0.619256959080125,0.00135322030144314,0.00310899381712004,0.00309924787430527,0.00611474599392581,0,0.984515836421026,0.0901941644993721
"743","2013-01-12/2013-01-13","2013-01-14","ARIMA(0,0,1) with zero mean",0.00244258070525166,0.0024602090904378,0.00185215871905382,0.00183803449590516,0.998000418343126,0.974132545330688,0.688578122006371,0.716423643518876,0.0369346638293694,0.0566609191959661,0.0847558838604283,0.123498894259726,0,0.993342596116167,0.00120791682527626
"744","2013-01-13/2013-01-14","2013-01-15","ARIMA(0,1,2)",0.00235287436996575,0.00241334478462413,0.00180570367919749,0.00180391111929646,0.355000729064876,0.403609178140736,0.351095407631306,0.281836591323687,0.380058662432954,0.174708703691236,0.190582272252797,0.258989665534365,0,0.544384134957422,0.00143039914193216
"745","2013-01-14/2013-01-15","2013-01-16","ARIMA(1,1,2)",0.00229137412596946,0.00236115097458947,0.00175530894036555,0.00175895809051782,0.994769056797635,0.757140853809796,0.173634897512294,0.252367040541882,0.842435435193317,0.902644328049263,0.931672140049479,0.936234912997426,0,0.421722194498739,0.00387070520704773
"746","2013-01-15/2013-01-16","2013-01-17","ARIMA(0,1,3)",0.00225492533787079,0.00231605207553098,0.00173449549598451,0.00172672191799386,0.998764434224032,0.560871208848113,0.618753164188726,0.726323683029187,0.202721121456072,0.218466204141898,0.315507940318542,0.115542920959199,1.0991207943789e-14,0.673504263792579,0.00053007755631022
"747","2013-01-16/2013-01-17","2013-01-18","ARIMA(0,1,3)",0.00221368216716777,0.00227599122024082,0.00170636383309648,0.00171642881770324,0.841623039299916,0.373956947141267,0.498958062222927,0.596565321743639,0.657829595254316,0.409820315806493,0.422718145890671,0.512979917723173,0,0.277988762832537,0.000397120519547799
"748","2013-01-17/2013-01-18","2013-01-19","ARIMA(0,1,2)",0.00257669985578816,0.00259452802942249,0.0019843827073605,0.00194642988143747,0.684229229529119,0.436111852067381,0.558654819779825,0.672583011251677,0.590323945699228,0.662145035879595,0.773331535809279,0.844818181278226,0,0.996751531300232,0.109442886746055
"749","2013-01-18/2013-01-19","2013-01-20","ARIMA(0,1,2)",0.002662483560051,0.00268693492083595,0.00202303271552701,0.00198127470705641,0.982391122122929,0.85625313287264,0.825165018638069,0.403447564468594,0.0122497760776938,0.024099484045943,0.0381495485693448,0.0482649015251441,0,0.999244026743943,0.0406163593078807
"750","2013-01-19/2013-01-20","2013-01-21","ARIMA(1,0,0) with zero mean",0.00232422960541969,0.00235234762045685,0.00180732995447004,0.0017969146496602,0.861559848739984,0.543491045728349,0.641733456958187,0.737262766406018,0.0123697751979633,0.0181477438589354,0.0138691532850695,0.0224321535430443,0,0.931907842965534,4.3572245875835e-05
